smiles,Similarity,MW,LogP,HBD,HBA,TPSA,RotB
COC(=O)C1=NN2CCC(C)N(C(=O)C3=CC(C4=CC=C5OCCC5=C4)=NN3)C2=N1,0.14814814814814814,408.4180000000002,1.8286999999999998,1.0,7.0,115.23,3.0
CN1C=CN=C1C1=NC([C@@H]2C[C@H](F)CN2C(=O)C2=NOC(CC3=CC=CC=C3)=C2)=CS1,0.14814814814814814,437.5000000000001,4.047700000000003,0.0,6.0,77.05000000000001,5.0
CC1=CSC(CNC2=CC=CC(C(=O)N3CCC(C4=NN=C5C=NC=CN45)CC3)=C2)=N1,0.14814814814814814,433.54100000000017,3.5211200000000016,1.0,7.0,88.31,5.0
CC1=NNC(C(=O)N2CCC(NC3=NC(C4=C(C)N(C5=CC=CC=C5)N=C4)=CS3)C2)=C1C,0.14814814814814814,447.56800000000015,3.970760000000003,2.0,6.0,91.73,5.0
CN1N=CC(C(=O)N2CCO[C@@H](C3=CN(CC4=CC=CC5=CC=CC=C45)N=N3)C2)=CC1=O,0.14814814814814814,430.4680000000002,1.786999999999999,0.0,6.0,95.14000000000001,4.0
CCC1=C(C(=O)N2CCC(NC3=NC(C4=NN(C)C5=CC=CC=C45)=CS3)C2)NC=C1,0.14814814814814814,420.54200000000014,3.9139000000000017,2.0,5.0,78.84,5.0
COC(=O)C1=CC(C2=CSC(CN(C)C(=O)C3=CN=C(O)C4=NC=CC=C34)=N2)=C(C)O1,0.14814814814814814,438.46500000000015,3.419120000000002,1.0,9.0,118.65,5.0
CCCCC1=NC=C(C(=O)N2CCN(C3=NC(C4=CC=CN=C4)=NC(C)=C3)C(C)C2)S1,0.14814814814814814,436.5850000000001,3.9970200000000036,0.0,7.0,75.11000000000001,6.0
CC1=C(C2=CSC(CC3CCN(C(=O)C4=NC=CN5C=C(Cl)C=C45)CC3)=N2)N=CO1,0.14814814814814814,441.94400000000013,4.502520000000003,0.0,6.0,76.53,4.0
CC1=CC2=C(C3=CSC(C)=N3)C=CC=C2C=N1,0.14814814814814814,240.33100000000002,3.9751400000000032,0.0,3.0,25.78,1.0
CCCC1=NC(C(=O)N2CCN(C)C(C3=CN(C4=CC(=O)OC(C)=C4)N=N3)C2)=CS1,0.14814814814814814,428.51800000000014,2.06682,0.0,8.0,97.36000000000001,5.0
Cc1cc(-c2cc3c(Cl)ccnc3[nH]2)cc(C)c1N,0.14814814814814814,271.75100000000003,4.082340000000002,2.0,2.0,54.7,1.0
CC1=C(C2=CC=CO2)C=CC2=CN(C)N=C12,0.14814814814814814,212.25199999999998,3.141720000000002,0.0,2.0,30.96,1.0
CC1=CC=C2C(C3=C(Cl)SC=C3)=CC=NC2=N1,0.14814814814814814,260.749,4.320120000000003,0.0,3.0,25.78,1.0
CC1=CC(CNC(=O)C2=CC=NC(C3=CN(C[C@@H]4COCCO4)N=N3)=C2)=CC(C(=O)O)=C1,0.14814814814814814,437.45600000000024,1.6921199999999996,2.0,7.0,128.46,7.0
CC(=O)C1=NC(C(=O)N2CC[C@@H](NC3=NC(C4=CC=CN=C4)=NC(C)=C3)[C@H](O)C2)=CS1,0.14814814814814814,438.51300000000015,2.19362,2.0,9.0,121.2,5.0
CC1=NC=CC(NCC2=CC=CC(C(=O)N3CCCC(C4=NC5=CC=CC=C5O4)C3)=C2)=N1,0.14814814814814814,427.50800000000015,4.558120000000003,1.0,6.0,84.15,5.0
CSCC1=CC=CN=C1C(=O)N1CCC(NC2=NC(C3=CC=C(Br)O3)=CS2)C1,0.14814814814814814,479.4250000000001,4.750200000000003,1.0,7.0,71.26,6.0
CC1=NC(C2=CC=C(C(=O)N3CCN(C)C(C4=CN(C5=CC(N)=CC=C5C)N=N4)C3)S2)=CS1,0.14814814814814814,479.63500000000016,3.7802400000000027,1.0,8.0,93.17,4.0
CC1=NC(C2=CC(C(=O)N3CCCC(CC4=CN([C@@H](C)C5=CC=CC=N5)N=N4)C3)=CO2)=CS1,0.14782608695652175,462.57900000000006,4.402220000000004,0.0,7.0,89.94000000000001,6.0
NC1=CC(C2=CNC3=NC=CC=C23)=NN2C=NN=C12,0.14772727272727273,251.25300000000004,1.2497999999999998,2.0,5.0,97.78,1.0
FC1=CC=C(C2=NC(C3=CN=C4SC=CN34)=CS2)C(F)=C1,0.14772727272727273,319.36100000000005,4.464500000000001,0.0,4.0,30.19,2.0
CC1=C(C)N2N=CC(C3=CNC4=NC=C(Cl)C=C34)=C2C=C1,0.14772727272727273,296.7610000000001,4.147840000000002,1.0,2.0,45.980000000000004,1.0
COC1=CC=C([C@@H](C)NC2=NC(N(C)C)=NS2)C(OC)=C1,0.14772727272727273,308.40700000000004,2.7944000000000013,1.0,7.0,59.510000000000005,6.0
CC(F)(F)C1=NC(C2=CNC3=NC=C(Cl)C=C23)=CS1,0.14772727272727273,299.733,4.451500000000001,1.0,3.0,41.57,2.0
C1=CN=CC(C2=NC(C3=C4C=CC=CN4C=N3)=CS2)=C1,0.14772727272727273,278.34000000000003,3.519800000000001,0.0,4.0,43.08,2.0
CCCN1C=CN=C1C(=O)C1=CC=NC(C2=CSC(C(F)(F)F)=N2)=C1,0.14736842105263157,366.368,4.061400000000003,0.0,5.0,60.67,5.0
COC1=CC(C(=O)O)=C(NC(=O)C2=CSC(C3=CC=C(O)C=C3)=N2)C=C1F,0.14736842105263157,388.37600000000003,3.613900000000001,3.0,6.0,108.75,5.0
CC1=NN(CCO)C=C1C1=NOC(C2=CC=C(C)C3=NC=CC=C23)=N1,0.14736842105263157,335.367,2.757440000000001,1.0,6.0,89.86,4.0
Clc1ncnc2c1c(-c1cccnc1)cn2C1C=CCOC1,0.14736842105263157,312.76000000000016,3.274200000000002,0.0,4.0,52.83,2.0
COC1=CC=C(CC(=O)N2CCN(C(=O)C3=CSC(C4=NC=CC=N4)=N3)CC2)C=C1,0.14736842105263157,423.4980000000001,2.1357999999999997,0.0,7.0,88.52,5.0
Nc1ncnc2c1c(-c1cccnc1)cn2C1C(=O)CCC1O,0.14736842105263157,309.3290000000001,1.3403999999999998,2.0,6.0,106.92,2.0
CC1CCC(C2=CC=CS2)N(CC2=CNC3=NC=CC=C23)C1,0.14736842105263157,311.45400000000006,4.5976000000000035,1.0,3.0,31.92,3.0
COc1ccccc1[C@H](C)Nc1nc(C)nc2[nH]cc(-c3cc(N)nc(N)c3)c12,0.14736842105263157,389.4630000000002,3.6744200000000005,4.0,7.0,127.75999999999999,5.0
CC(=O)Nc1cnc2[nH]cc(-c3ccn(-c4ccccn4)n3)c2c1,0.14736842105263157,318.34000000000003,2.769000000000001,2.0,4.0,88.49,3.0
COc1ccc2[nH]c(C(=O)Nc3cnc4[nH]cc(-c5ccccc5C)c4c3)nc2c1,0.14705882352941177,397.43800000000016,4.675520000000002,3.0,4.0,95.69000000000001,4.0
O=C(O)C1=CC(C2CN(C(=O)C3=CC(NCC4=CC=CC=C4)=CC=N3)CCO2)=NO1,0.14705882352941177,408.41400000000016,2.5936000000000003,2.0,7.0,117.79,6.0
COC1=CC=CC(C2=NC(C(=O)N[C@H]3CCO[C@H](C4=CC=CC=C4)C3)=CS2)=C1OC,0.14705882352941177,424.52200000000016,4.477400000000004,1.0,6.0,69.68,6.0
CN1CCN(S(=O)(=O)C2=CC=CNC2=NNC(=O)C2=CSC(C3=CC=CC=C3)=N2)CC1,0.14705882352941177,458.56900000000024,1.3199999999999998,2.0,7.0,110.76,5.0
CCN1C=NC(Cl)=C1C1=C(NCC2=CC=CC=C2)N2C=CC(C3=CN(C)N=C3)=CC2=N1,0.14705882352941177,431.93100000000015,4.883700000000003,1.0,4.0,64.97,6.0
CC1=CN(C2=CC=CC(NC(=O)C3=CSC(C4=CN(C)N=C4)=N3)=C2)C(=O)N1,0.14705882352941177,380.43300000000005,2.5833199999999996,2.0,5.0,97.6,4.0
CC1=CC=C(C2=NNC(C(=O)N3CCOC(C4=NC(N(C)C)=NC=C4)C3)=C2)O1,0.14705882352941177,382.4240000000001,2.04782,1.0,7.0,100.38,4.0
CCOC(=O)C1=CN=C2CN(C(=O)C3=CC(C4=CSC(C)=N4)=CC=C3)CCN12,0.14705882352941177,396.47200000000015,3.1477200000000014,0.0,6.0,77.32,4.0
CC(C)[C@@H](NC(=O)C1=NNC2=NC=CC=C12)C1=CSC(NC2=CC(F)=C(F)C(F)=C2)=N1,0.14705882352941177,446.4580000000001,4.702400000000003,3.0,6.0,95.59,6.0
CC1=NC2=CC(C(=O)N3CCO[C@@H](C4=CN(C5=CC(N)=CC=C5C)N=N4)C3)=CN=C2N1,0.14678899082568808,418.4610000000001,1.9513399999999999,2.0,7.0,127.84,3.0
CC1CCCN1CC(=O)NCC1=CC(C2=NC(C3=NN(C)C4=CC=CC=C34)=CS2)=CC=C1,0.14678899082568808,445.5920000000001,4.464300000000003,1.0,5.0,63.050000000000004,6.0
O=C(NC1CC1)C1=NC(C(=O)N2CCO[C@@H](C3=CN(CC4=NC=CS4)N=N3)C2)=CC=C1,0.14678899082568808,439.50100000000015,1.2837999999999987,1.0,8.0,115.13000000000001,6.0
CC1=CC=C(C2=NN(CC(=O)N3CCCC(CC4=NC(C5=CC=CC=N5)=CS4)C3)N=N2)C=C1,0.14678899082568808,459.5790000000001,3.6483200000000027,0.0,7.0,89.69000000000001,6.0
CCCC1CN(C(=O)C2=CC(C3=CN(CC4=NC(C(=O)O)=CO4)N=N3)=CC=N2)CCO1,0.14678899082568808,426.43300000000016,1.7157,1.0,8.0,136.47,7.0
O=C(C1=CN=C2COCCC2=C1)N1CCC(NC2=NC(C3=NC(Cl)=CC=C3)=CS2)C1,0.14678899082568808,441.9440000000001,3.652800000000002,1.0,7.0,80.24,4.0
CC1=CN(CC(=O)N2CCCC(C3=NC(C4=CC5=CC=CC=C5OC4=O)=CS3)C2)N=C1,0.14678899082568808,434.52100000000013,3.827620000000003,0.0,6.0,81.23,4.0
COC1=CC=CC(Cl)=C1CCNC1=NC2=CC=CN=C2C(NCC2=CC(C(=O)N(C)C)=CC=C2)=N1,0.14678899082568808,490.99500000000023,4.655300000000002,2.0,7.0,92.27,9.0
CC[C@@H]1C[C@H](NC(=O)C2=CC=NC(C3=CN(CC4=C(C(=O)O)C=CO4)N=N3)=C2)CCO1,0.14678899082568808,425.44500000000016,2.367,2.0,7.0,132.37,7.0
CCOC1=CN=CC(C(=O)N2CCC[C@H](C3=CSC(C4=CC=C5OCCOC5=C4)=N3)C2)=C1,0.14678899082568808,451.54800000000023,4.394800000000004,0.0,7.0,73.78,5.0
O=C(C1=CNC(=O)C2=CC=NN12)N1CCC(NC2=NC(C3=CC=C(Cl)C=N3)=CS2)C1,0.14678899082568808,441.90400000000017,2.5211000000000006,2.0,7.0,108.28,4.0
CC1(C)CN(C(=O)C2=CC=NC(C3=CN(CC4=CSC(Cl)=N4)N=N3)=C2)CC(CC(=O)O)O1,0.14678899082568808,476.9460000000002,2.5926,1.0,8.0,123.33000000000001,6.0
CC1=NNC(C2=CN(CCC3CN(C(=O)C4=CSC(C5=CN=CC=N5)=N4)C3)N=N2)=C1C,0.14678899082568808,435.51700000000017,2.3608400000000005,1.0,8.0,118.37,6.0
CC1=CC(C(=O)N2CC[C@H](C3=CN(C4=CC=CC5=C4C=NN5)N=N3)C[C@H]2C)=CN(C)C1=O,0.14678899082568808,431.50000000000017,2.5590200000000003,1.0,5.0,101.69999999999999,3.0
CN1C=C(C2=NC=CC=C2C(=O)NCC2=NC(C3=NC(C4CCOCC4)=CS3)=CS2)C=N1,0.14678899082568808,466.5920000000002,3.8861000000000026,1.0,8.0,94.82000000000001,6.0
CC1=CC=C(C2=CSC(=O)N2CC(=O)N2CCC(NC3=NC(C4=CN(C)N=N4)=CS3)C2)C=C1,0.14678899082568808,481.60700000000014,2.850220000000001,1.0,8.0,97.94,6.0
CN1C=C2C=CC(C(=O)N3CCCOCC(NC4=CC(C5=CC=CC=C5)=NC=N4)C3)=CC2=N1,0.14678899082568808,442.5230000000001,3.3735000000000017,1.0,6.0,85.17,4.0
CC1=CN2CC(CN(C)C3=C4N=CN(C)C4=NC(NCC4=CC(Cl)=CC=C4)=N3)CCC2=N1,0.14678899082568808,450.97800000000024,3.8325200000000024,1.0,6.0,76.69,6.0
Nc1cc(-c2ccc3ccncc3c2)cc(N)n1,0.14666666666666667,236.278,2.4612,2.0,4.0,77.82,1.0
CC1=CC(C2=CC=C3N=CN(C)C3=C2)=CC(N)=N1,0.14634146341463414,238.294,2.5259199999999993,1.0,3.0,56.730000000000004,1.0
CNC1=NC2=CC=C(C3=CC=C(N)N=C3)C=C2N1,0.14634146341463414,239.282,2.2487999999999997,3.0,4.0,79.62,2.0
O=C1C=C(C2=CC(F)=CC=C2F)C2=CC=CN=C2N1,0.14634146341463414,258.227,2.8683000000000005,1.0,2.0,45.75,1.0
FC1=CC=C2N=CC=C(C3=NC(Br)=CS3)C2=C1,0.14634146341463414,309.163,4.259900000000002,0.0,3.0,25.78,1.0
Cc1cc2cnc(-c3ccnc(N)c3)nc2[nH]1,0.14634146341463414,225.25500000000002,1.9105199999999993,2.0,4.0,80.47999999999999,1.0
C1=CC=C2NC(C3=CNC4=NC=CC=C34)=NC2=C1,0.14634146341463414,234.262,3.1062000000000003,2.0,2.0,57.36,1.0
CC1=CC(C2=CSC(C)=N2)=C2C=CC=NC2=N1,0.14634146341463414,241.31900000000002,3.370140000000003,0.0,4.0,38.67,1.0
CC1=NN2N=C(C3=CC=NC(N)=C3)C=CC2=N1,0.14634146341463414,226.24299999999997,1.0769199999999999,1.0,5.0,81.99,1.0
CC1=CC=C(C2=NC(N)=NC(N)=C2)C2=C1OC=C2,0.14634146341463414,240.26600000000002,2.3626199999999997,2.0,5.0,90.96,1.0
ClC1=CC=C(C2=CN(C3=NNC4=NC=CC=C34)N=N2)N=C1,0.14606741573033707,297.709,2.2539999999999987,1.0,5.0,85.17,2.0
CN1C(C2=CSC(C3=CC=CO3)=N2)=NC2=NC=CC=C21,0.14606741573033707,282.32800000000003,3.351800000000001,0.0,5.0,56.74,2.0
CC1=CC=C2C(C3=CN(C4=CC=CC=N4)N=C3)=NNC2=N1,0.14606741573033707,276.30300000000005,2.5140199999999995,1.0,4.0,72.28,2.0
CC1=NN2C(=C1)N=C(NC1CCC(N)CC1)C1=CC=CC=C12,0.14606741573033707,295.39,2.872720000000001,2.0,4.0,68.24,2.0
ClC1=CC=CC(OC2=NC=C(C3=CNC4=NC=CC=C34)C=N2)=C1,0.14606741573033707,322.75500000000005,4.465600000000002,1.0,4.0,63.69,3.0
CC(F)(F)C1=NC(C2=CC=CN=C2C2CC(=O)C2)=CS1,0.14606741573033707,294.32599999999996,3.763300000000002,0.0,4.0,42.85,3.0
OC1=CN=C2C(F)=CC(C3=CNC4=NC=CC=C34)=CC2=C1,0.14606741573033707,279.27400000000006,3.6228000000000007,2.0,3.0,61.800000000000004,1.0
CCCN1C(C2=CSC(C3=CC=CC=N3)=N2)=NC2=CC=CC=C21,0.14606741573033707,320.42100000000005,4.631800000000004,0.0,4.0,43.6,4.0
CCOC(=O)C1=CC(C2=CNC3=NC=CC=C23)=CN1,0.14606741573033707,255.27700000000004,2.7347,2.0,3.0,70.77000000000001,3.0
COC1=CC=CC=C1C(C)C1=NC(C2=NSC3=CC=CC=C23)=NO1,0.14606741573033707,337.40400000000005,4.506700000000004,0.0,6.0,61.040000000000006,4.0
NCC1=CC2=CC=NC(C3=CNC4=NC=CC=C34)=C2O1,0.14606741573033707,264.288,2.8298000000000005,2.0,4.0,80.73,2.0
COC1=CC=CC(N2C=CC=N2)=C1CNC(C)C1=NC(C)=CN1,0.14583333333333334,311.389,2.7632200000000005,2.0,4.0,67.75999999999999,6.0
FC1=C(C2=CSC(C3=CC=CC=N3)=N2)N(C2CCCCO2)N=C1,0.14583333333333334,330.38800000000015,3.906800000000003,0.0,5.0,52.83,3.0
COC1(C2=CC=CC(C3=NNC4=NC=C(Br)C=C34)=C2)CCOC1,0.14583333333333334,374.23800000000017,3.6494000000000018,1.0,4.0,60.03,3.0
Cc1ccc2c(-c3csc(-c4ncc(C)n4CC4CCS(=O)(=O)CC4)n3)n[nH]c2n1,0.14563106796116504,442.5700000000002,3.386540000000002,1.0,7.0,106.42,4.0
CSC1=NC(C(=O)N2CCC(CC3=NC(C4=CC=C(F)C=N4)=NO3)CC2)=CS1,0.14563106796116504,419.5070000000001,3.5440000000000023,0.0,8.0,85.01,5.0
CC1=NC(C(=O)N2CCC[C@H](C3=CSC(C4(C5=CC=CC=C5)CC4)=N3)C2)=CN(C)C1=O,0.14563106796116504,434.5650000000002,3.6449200000000017,0.0,5.0,68.09,4.0
CN(C)C1=CC=CC=C1CN(C)C1=NC=NC(NCC2=CN(C3=CC(Cl)=CC=C3)N=C2)=N1,0.14563106796116504,448.9620000000001,4.0252000000000026,1.0,7.0,75.0,8.0
CC(=O)NC1=NN(C2CCN(C(=O)C3=CSC(C4=CC=CC=N4)=N3)C2)C=C1,0.14563106796116504,382.44900000000007,2.4472000000000005,1.0,6.0,93.01,4.0
COCC1=NC(C2=CC=C(C(=O)N3CCOC(CN4C=C(C)C=N4)C3)C=C2)=NO1,0.14563106796116504,397.43500000000006,1.92912,0.0,7.0,95.50999999999999,6.0
COC1=CN=C2C=CC(C(=O)NC3=CC=CC(C4=NNC5=C4CCC5)=C3)=CC2=N1,0.14563106796116504,385.4270000000002,3.7695000000000016,2.0,5.0,92.79,4.0
CC1=CC=NC(C(=O)N2CCC[C@H](C3=CSC(COC4=CC=CC=C4)=N3)C2)=C1N,0.14563106796116504,408.52700000000016,4.027520000000003,1.0,6.0,81.34,5.0
CC1=CC(=O)N(CC(=O)N2CCC(C3=CSC(C4=NC=C(N)N=C4)=N3)CC2)C=C1,0.14563106796116504,410.50300000000016,2.0586200000000003,1.0,7.0,107.0,4.0
CC1=NC(C(=O)NCC2=CN=CC(C(=O)N3CC(C4=CC=CN=C4)C3)=C2)=CS1,0.14563106796116504,393.47200000000004,2.4111200000000004,1.0,6.0,88.08,5.0
COC1=CC=C(C2=NNC(C(=O)NCC3=NC(C4=CC=CN=C4)=CS3)=C2Br)C=C1,0.14563106796116504,470.35200000000003,4.296300000000002,2.0,6.0,92.78999999999999,6.0
Cc1cc(-c2cnc3oc(NC(=O)c4ccc5c(c4)CCCO5)nc3c2)ccn1,0.14563106796116504,386.4110000000002,4.1705200000000024,1.0,6.0,90.14,3.0
O=C1CC[C@H](C(=O)N2CCN(CC3=NC(C4=NC=CC5=CC=CC=C45)=CS3)CC2)N1,0.14563106796116504,421.5260000000001,2.2810999999999995,1.0,6.0,78.43,4.0
CC1=CC([N+](=O)[O-])=C2N=CC=CC2=C1N1CCOC(C2=CN=NN2)C1,0.14563106796116504,340.3430000000001,2.1474199999999994,1.0,7.0,110.07,3.0
COC1=CC=C(C(=O)N[C@@H](C2=CSC(C3=NNC4=CC=CC=C34)=N2)C(C)C)C=N1,0.14563106796116504,407.49900000000014,4.217100000000002,2.0,6.0,92.78999999999999,6.0
COC1=CC=C2NC(NC(=O)C3=CC=NC(N4C=CC(C(F)(F)F)=N4)=C3)=NC2=C1,0.14563106796116504,402.33600000000007,3.423300000000001,2.0,5.0,97.72,4.0
COC1=CC(F)=CC=C1C(C)NC1=NC=NC2=C1N=C(NC(=O)C1=CC=CC=C1)S2,0.14563106796116504,423.4730000000001,4.659400000000002,2.0,7.0,89.03,6.0
CC1=CC=CC(CCC(=O)N2CCN(C3=NC(C4=CNC5=CC=CC=C45)=CS3)CC2)=C1,0.14563106796116504,430.5770000000001,4.881220000000004,1.0,4.0,52.230000000000004,5.0
CC1=CC=C(OCC2=CC=CC(C(=O)N3CCC3C3=CSC(C4=CNC=N4)=N3)=C2)C=N1,0.14545454545454545,431.5210000000001,4.402820000000004,1.0,6.0,84.0,6.0
Cc1nn(C)cc1-c1cnc2[nH]c(-c3nc(C(=O)N4CCC(N)C(C)C4)cs3)cc2c1,0.14545454545454545,435.5570000000002,3.204620000000002,2.0,6.0,105.72,3.0
CCCNC(=O)C1CN(C(=O)C2=C3C=NN(C(C)C)C3=NC(C3=CC=CC=C3C)=C2)CCO1,0.14545454545454545,449.5550000000003,3.354820000000003,1.0,5.0,89.35000000000001,6.0
CCCC1=NNC(C(=O)N2CCO[C@@H](C3=CN(C4=CC=C(C(F)(F)F)N=C4)N=N3)C2)=C1,0.14545454545454545,435.41,2.570400000000001,1.0,6.0,101.82,5.0
CCC1=NNC(C(=O)N2CCN(C)C(C3=CN(CC4=NC5=CC=NN5C(O)=C4)N=N3)C2)=C1,0.14545454545454545,436.48000000000013,0.48909999999999904,2.0,8.0,133.36,5.0
COC(=O)C1=C(C)C(C(=O)N2CCO[C@@H](C3=CN(C4=CC=CN=C4F)N=N3)C2)=C(C)N1,0.14545454545454545,428.4240000000001,1.7466399999999997,1.0,7.0,115.22999999999999,4.0
CON=CC1=CC=C(C(=O)NC2=NC(C3=C(C)N(CC4CCCO4)C(C)=C3)=CS2)C=C1,0.14545454545454545,438.5530000000002,4.6400400000000035,1.0,6.0,77.74,7.0
CC1=CC(NC2CCN(C(C)C3=NC4=C(C(C5=CC=CO5)=CS4)C(=O)N3)CC2)=NC=N1,0.14545454545454545,436.54100000000017,3.980520000000002,2.0,8.0,99.94,5.0
NC1=CC=C(C(=O)N2CCCC(CC3=NC(C4=CC=C5OCCC5=C4)=CS3)C2)N=C1,0.14545454545454545,420.5380000000002,3.8171000000000026,1.0,6.0,81.34,4.0
CC1=CC(C(=O)N2CCCC(CN3C=C(C4=CC5=NC=CN5C=C4)N=N3)C2)=CN(C)C1=O,0.14545454545454545,431.50000000000017,2.1523199999999996,0.0,5.0,90.32,4.0
CCOC1CCCN(C(=O)C2=CC=C(C)C(C3=CN(C4=CC=CN=C4C(=O)O)N=N3)=C2)C1,0.14545454545454545,435.4840000000002,2.9770200000000004,1.0,6.0,110.44000000000001,6.0
CC(C)CC1=NNC(C(=O)N2CCCC2C2=NC(C3=NN(C)C4=CC=CC=C34)=CS2)=C1,0.14545454545454545,434.5690000000001,4.595700000000004,1.0,5.0,79.70000000000002,5.0
CCNC1=NC([C@H]2CCCN(C(=O)C3=NNC(C4=CNC5=CC=CC=C45)=C3)C2)=CS1,0.14545454545454545,420.5420000000001,4.4661000000000035,3.0,5.0,89.69999999999999,5.0
CN1C=CC(C2=CC(C(=O)N3CC[C@H](NC4=NC5=NC=CC=C5S4)C[C@H](O)C3)=NO2)=N1,0.14545454545454545,439.50100000000015,2.1574,2.0,9.0,122.2,4.0
CC1=NC(C(=O)N2CCC(NC3=NC(C4=C5C=CC=CN5C=N4)=CS3)C2)=CC(=O)N1,0.14545454545454545,421.4860000000001,2.1761199999999996,2.0,7.0,108.28,4.0
CCOC1=CC=C(C2=NC(C(=O)N3CCC(NC4=NC(C5=NON=C5C)=CS4)C3)=CS2)C=C1,0.14545454545454545,482.5910000000002,4.3503200000000035,1.0,10.0,106.27,7.0
CC1=CC=CC(C2=NC(C3CCN(C(=O)C4=NN(C)C5=NC=CC=C45)C4(CC4)C3)=CS2)=C1,0.14545454545454545,443.5760000000002,4.952620000000005,0.0,5.0,63.910000000000004,3.0
CCC1=CC(Cl)=CC(C(=O)N2CCC(NC3=NC(C4=CN=C5N=CC=CN45)=CS3)CC2)=C1,0.14545454545454545,466.99800000000016,4.785300000000003,1.0,6.0,75.42,5.0
CC1=NC(C2=CC=CC(CNC3=C4C=NN(C)C4=NC(NC4CCCSCC4)=N3)=C2)=NN1,0.14545454545454545,449.5880000000002,3.7665200000000025,3.0,8.0,109.22999999999999,6.0
CC1=CN=C2NN=C(C3=CC=C(C4=NNC=C4)C=C3)C2=C1,0.14457831325301204,275.31500000000005,3.3234200000000014,2.0,3.0,70.25,2.0
CC1=CC2=C(C3=NC(N)=CN=C3)C=CC(C)=C2N1,0.14457831325301204,238.29400000000004,2.8239400000000003,2.0,3.0,67.59,1.0
CC1=NN(C)C2=CC(C3=CC=CO3)=CN=C12,0.14457831325301204,213.24,2.5367200000000008,0.0,3.0,43.85,1.0
CC1=CC2=CC=CC(C3=NNC(Cl)=C3)=C2C=N1,0.14457831325301204,243.697,3.5867200000000015,1.0,2.0,41.57,1.0
CC1=CC=C(C2=CN=C3C=CSC3=C2)N=C1N,0.14457831325301204,241.31900000000002,3.248920000000001,1.0,4.0,51.8,1.0
CN1C=C2C=C(C3=NC=C(F)C=C3F)C=CC2=N1,0.14457831325301204,245.23199999999997,2.913500000000001,0.0,2.0,30.71,1.0
Cc1ncc(-c2cc(N)c3cc[nH]c3n2)cc1N,0.14457831325301204,239.282,2.09772,3.0,4.0,93.61,1.0
CC1=CC(F)=CC(C2=CC=C3N=CN(C)C3=N2)=C1,0.14457831325301204,241.269,3.082820000000001,0.0,2.0,30.71,1.0
CC1=CC(N)=NC2=CC=C(C3=NN(C)N=C3)C=C12,0.14457831325301204,239.282,1.9209199999999997,1.0,4.0,69.62,1.0
CC1=NC(C2=C3N=CC=C(N)C3=CC=C2)=CS1,0.14457831325301204,241.319,3.248920000000001,1.0,4.0,51.8,1.0
CC1=NC(C2=CC=NC(N)=C2)=C2C=CNC2=N1,0.14457831325301204,225.255,1.9105199999999998,2.0,4.0,80.48,1.0
CC(C)(C)C1=NC(CN2C=CN=C2C2=CC=CN=C2)=CS1,0.14444444444444443,298.415,3.7474000000000025,0.0,4.0,43.6,3.0
CN1C(=O)OC2=CC(C3=NNC4=NC=C(Br)C=C34)=CC=C21,0.14444444444444443,345.15600000000006,2.832300000000001,1.0,4.0,76.71000000000001,1.0
O=C1NCCNC1C1=CC(C2=CNC3=NC=CC=C23)=CC=C1,0.14444444444444443,292.34200000000004,1.9903999999999988,3.0,3.0,69.81,2.0
Cn1cnc2nc(-c3ccc4c(c3)CCO4)nc(O)c21,0.14444444444444443,268.27599999999995,1.6707999999999996,1.0,5.0,73.06,1.0
FC1=C(C2=CSC(OCC(F)(F)F)=N2)C=NN1C1=CC=CC=C1,0.14444444444444443,343.305,4.076000000000002,0.0,4.0,39.940000000000005,4.0
COC(=O)C1=COC(C2=NC(C3=CC=CC=N3)=CS2)=C1,0.14444444444444443,286.312,3.2517000000000014,0.0,6.0,65.22,3.0
COC1=CC(OC)=NC(NC(=O)C2=CSC(C3=CC=C(Cl)C=C3Cl)=N2)=N1,0.14444444444444443,411.2700000000001,4.176400000000002,1.0,7.0,86.23,5.0
O=C1NCCN1C1=CC(C2=CC=C3OCCC3=C2)=CN=C1,0.14444444444444443,281.315,2.2131,1.0,3.0,54.46000000000001,2.0
CC1=CC=C(N2C(SC3CC(O)C3)=NN=C2C2=CC=CO2)C=C1,0.14444444444444443,327.40900000000005,3.4511200000000013,1.0,5.0,64.08,4.0
CC1=NC2=C(C3=NC(C4=CNC=N4)=NO3)C=CN2C(C)=C1,0.14444444444444443,280.29100000000005,2.3912400000000007,1.0,5.0,84.89999999999999,2.0
CN1N=CC=C1C1CN(C(=O)C2=NN(C3=CC=CC=C3)C(C(=O)O)=C2)CCO1,0.14432989690721648,381.3920000000002,1.5177,1.0,5.0,102.48000000000002,4.0
CC1=CC=C2NC(NC(=O)C3=NC=C(C4=CC=NN4C)N=C3)=NC2=C1,0.14432989690721648,333.3550000000001,2.31412,2.0,5.0,101.38,3.0
O=C(O)C1=CC=NC(C2CCN(C(=O)C3=CNC(C4=CC=CC=C4)=N3)C2)=C1,0.14432989690721648,362.38900000000007,2.7996000000000008,2.0,4.0,99.17999999999999,4.0
COC1=CN=C2N=C(NC(=O)C3=CSC(C4=CC=CS4)=N3)SC2=C1,0.14432989690721648,374.47200000000004,4.137200000000002,1.0,8.0,77.00000000000001,4.0
CN(C)C1=NC2=C(NC(=O)C3=CSC(C4=CC=NC=C4)=N3)N=CN=C2N1C,0.14432989690721648,380.43700000000007,2.2001,1.0,8.0,101.72,4.0
